ID,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,IfSingle,EnrollDays,Expenses,NumPurchases,NumAcceptedCmp,AcceptedAnyCmp
5956,4,Divorced,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,66,1,416,284,11,0,No
10430,1,Divorced,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,41,1,452,1472,11,3,Yes
7875,1,Married,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,65,0,221,1677,25,4,Yes
7072,1,Married,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,41,0,617,1335,17,0,No
6255,3,Together,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,62,0,275,334,12,0,No
6516,0,Married,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,25,0,628,18,3,0,No
5564,1,Together,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,45,0,819,1338,18,0,No
5682,4,Single,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,61,1,623,1099,26,0,No
7458,3,Together,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,58,0,551,97,6,0,No
5237,4,Single,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,64,1,339,63,6,0,No
7761,2,Together,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,36,0,697,109,7,0,No
5278,1,Married,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,50,0,315,902,20,1,Yes
3560,1,Together,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,0,366,1574,19,1,Yes
7235,2,Married,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,39,0,450,38,6,0,No
10548,1,Single,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,19,1,94,960,23,0,No
2281,1,Single,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,44,1,447,28,3,1,Yes
4073,2,Married,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,60,0,311,1215,27,2,Yes
6974,4,Together,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,42,0,340,1497,21,0,No
7938,4,Together,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,56,0,636,449,15,0,No
7094,1,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,39,1,346,1064,23,0,No
3667,1,Married,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,45,0,646,1757,24,4,Yes
7723,1,Together,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,0,304,1440,20,0,No
3870,2,Together,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,36,0,460,1006,23,0,No
4012,4,Together,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,42,0,758,1226,18,1,Yes
5909,1,Married,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,50,0,443,1171,15,0,No
10470,3,Married,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,35,0,631,92,6,0,No
6488,4,Married,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,55,0,185,99,7,0,No
10270,2,Married,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,33,0,636,66,6,0,No
6887,1,Single,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,1,226,564,17,0,No
6406,3,Married,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,26,0,404,1427,20,0,No
7573,4,Single,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,36,1,427,86,5,2,Yes
4508,1,Single,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,1,198,833,18,0,No
221,1,Married,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,59,0,588,242,9,0,No
5331,1,Married,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,37,0,757,1869,16,0,No
1911,1,Together,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,27,0,941,1364,28,0,No
20,2,Married,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,49,0,696,183,7,0,No
8786,3,Married,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,58,0,559,450,14,0,No
10582,1,Married,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,35,0,639,758,19,0,No
1915,4,Married,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,63,0,359,1507,19,0,No
8897,1,Single,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,49,1,591,654,17,1,Yes
2371,1,Married,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,42,0,602,81,6,0,No
4303,4,Together,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,57,0,846,137,1,0,No
6825,1,Together,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,61,0,551,16,3,0,No
1072,4,Single,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,49,1,463,93,6,0,No
4964,4,Together,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,56,0,314,1158,17,0,No
2461,3,Single,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,59,1,353,43,4,0,No
10736,1,Single,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,43,1,362,1525,20,0,No
3194,4,Single,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,40,1,216,1230,18,0,No
10839,1,Together,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,38,0,236,29,4,0,No
49,1,Single,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,1,31,25,4,0,No
4290,1,Married,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,42,0,262,24,3,0,No
10219,1,Together,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,42,0,536,38,4,0,No
4211,0,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,0,768,57,5,0,No
1135,3,Together,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,54,0,294,47,7,0,No
6299,4,Divorced,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,46,1,673,813,18,2,Yes
10846,3,Married,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,36,0,191,629,16,1,Yes
347,1,Divorced,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,38,1,849,377,13,0,No
6543,3,Together,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,69,0,690,1612,13,0,No
10446,4,Married,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,57,0,878,729,16,4,Yes
3479,1,Single,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,64,1,505,50,5,1,Yes
11075,1,Married,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,36,0,403,270,11,0,No
4442,1,Single,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,53,1,581,177,7,0,No
199,3,Single,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,52,1,685,315,12,1,Yes
6722,4,Married,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,60,0,161,767,20,0,No
796,2,Divorced,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,49,1,774,1071,23,0,No
3749,1,Together,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,41,0,671,1580,23,0,No
8523,1,Married,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,46,0,357,60,7,0,No
310,3,Married,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,44,0,358,573,17,0,No
8629,1,Widow,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,58,1,620,41,4,0,No
236,1,Married,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,63,0,686,170,7,0,No
9930,4,Single,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,70,1,574,1167,27,0,No
3483,1,Married,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,56,0,550,1526,22,4,Yes
4599,3,Married,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,0,604,458,15,0,No
7326,3,Married,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,43,0,258,63,5,0,No
7352,1,Married,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,57,0,411,405,13,0,No
2350,1,Married,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,42,0,624,1027,13,1,Yes
9145,1,Single,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,42,1,550,1478,20,0,No
2964,1,Married,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,33,0,416,72,4,0,No
5585,1,Single,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,42,1,595,48,5,1,Yes
9687,1,Single,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,39,1,189,726,15,0,No
3732,3,Married,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,59,0,613,860,21,0,No
6303,4,Together,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,28,0,378,1497,22,0,No
11176,4,Together,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,44,0,1,495,16,0,No
2986,1,Married,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,38,0,3,20,3,0,No
7462,1,Single,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,60,1,742,570,16,0,No
3900,1,Married,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,0,252,769,20,0,No
7034,2,Married,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,36,0,696,55,5,0,No
9493,4,Single,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,34,1,580,1808,17,3,Yes
1143,1,Married,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,42,0,485,55,5,0,No
1,1,Single,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,53,1,174,577,17,2,Yes
3855,1,Married,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,51,0,597,162,7,0,No
5536,1,Together,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,0,563,1957,19,5,Yes
5989,2,Divorced,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,55,1,599,1576,23,0,No
9499,1,Married,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,60,0,519,1616,14,2,Yes
6768,1,Divorced,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,52,1,370,36,4,0,No
2150,4,Widow,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,56,1,396,1482,21,0,No
6646,1,Together,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,30,0,337,22,4,0,No
4887,4,Divorced,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,38,1,379,63,5,0,No
8560,1,Single,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,22,1,788,680,17,0,No
3321,4,Together,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,47,0,580,542,17,0,No
11003,2,Together,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,34,0,664,50,5,0,No
10402,1,Married,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,47,0,660,39,4,0,No
9904,1,Married,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,58,0,617,1043,23,0,No
6141,3,Single,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,42,1,590,385,12,0,No
5687,1,Divorced,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,34,1,804,1633,26,0,No
10856,2,Single,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,34,1,667,46,4,0,No
5121,1,Single,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,37,1,260,761,18,1,Yes
4186,1,Together,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,0,577,76,6,0,No
368,1,Married,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,40,0,737,290,11,0,No
3312,1,Single,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,1,1,89,7,0,No
11121,1,Married,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,33,0,786,70,7,0,No
5332,2,Married,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,54,0,497,1066,16,0,No
5848,1,Together,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,44,0,327,2009,18,4,Yes
10343,2,Single,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,23,1,798,1345,17,0,No
5935,3,Single,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,58,1,712,764,20,0,No
2895,1,Single,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,51,1,409,195,9,0,No
10262,1,Married,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,34,0,427,53,7,0,No
7848,1,Single,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,40,1,541,368,11,0,No
9477,4,Married,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,60,0,35,544,17,0,No
4856,2,Married,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,57,0,908,1853,24,2,Yes
7186,4,Together,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,48,0,194,35,4,1,Yes
5794,4,Married,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,40,0,264,446,15,3,Yes
1456,1,Single,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1,701,1180,24,0,No
4877,3,Married,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,0,247,41,4,0,No
425,1,Married,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,29,0,655,727,19,0,No
3007,1,Together,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,0,970,40,4,0,No
1031,2,Married,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,25,0,580,1062,25,1,Yes
4297,1,Together,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,45,0,314,40,5,0,No
807,3,Together,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,45,0,294,292,11,0,No
9553,1,Married,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,27,0,461,15,3,0,No
4271,2,Together,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,25,0,970,341,11,0,No
4120,2,Single,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,39,1,354,369,11,0,No
2036,4,Together,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,41,0,395,401,14,0,No
115,3,Single,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,48,1,620,393,14,0,No
4259,3,Single,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,28,1,438,10,3,0,No
8687,1,Together,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,36,0,549,486,13,0,No
2447,1,Together,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,35,0,780,69,5,0,No
10140,4,Together,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,31,0,434,1727,16,2,Yes
9353,1,Single,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,55,1,188,995,14,1,Yes
3623,1,Together,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,38,0,30,45,7,0,No
738,2,Single,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,33,1,246,182,8,0,No
7631,3,Together,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,36,0,544,989,22,0,No
4789,1,Together,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,61,0,445,1677,17,3,Yes
773,3,Divorced,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,43,1,524,595,16,0,No
10602,1,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,0,660,156,7,0,No
1446,3,Single,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,58,1,216,1226,27,0,No
3270,2,Together,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,36,0,688,128,7,0,No
8443,1,Single,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,42,1,65,86,6,2,Yes
9653,1,Married,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,39,0,781,68,5,0,No
8916,1,Divorced,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,39,1,501,16,3,0,No
8017,2,Married,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,33,0,170,55,5,0,No
5830,4,Single,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,42,1,727,2114,21,1,Yes
4597,4,Together,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,44,0,667,2018,18,0,No
7023,4,Single,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,61,1,740,263,11,0,No
8086,1,Married,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,0,389,55,5,0,No
8825,1,Together,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,52,0,701,564,16,0,No
2930,3,Single,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,36,1,355,1281,18,0,No
1928,1,Married,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,41,0,460,83,5,1,Yes
7108,3,Widow,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,49,1,849,353,12,0,No
10925,1,Married,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,31,0,326,1003,24,0,No
9960,0,Single,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,23,1,220,14,3,0,No
8800,4,Divorced,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,71,1,703,902,22,2,Yes
9224,4,Single,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,42,1,724,1139,23,0,No
5519,1,Together,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,58,0,516,797,19,1,Yes
5046,1,Divorced,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,56,1,317,1638,23,0,No
7037,4,Married,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,40,0,393,401,14,0,No
905,1,Divorced,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,28,1,410,84,7,0,No
8624,1,Married,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,56,0,552,928,17,0,No
8945,1,Divorced,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,44,1,477,203,9,0,No
6445,1,Together,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,47,0,510,858,15,0,No
2727,1,Together,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,41,0,603,409,12,0,No
6404,1,Together,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,45,0,622,282,11,0,No
11074,1,Single,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,37,1,93,1423,17,0,No
10150,1,Single,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,53,1,380,1449,18,2,Yes
1968,1,Widow,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,1,662,28,3,0,No
6534,1,Together,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,40,0,249,67,5,0,No
9485,4,Married,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,28,0,64,199,9,0,No
7053,4,Single,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,48,1,525,1453,21,0,No
4654,1,Together,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,22,0,513,1253,18,0,No
9760,4,Widow,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,51,1,680,1198,25,1,Yes
1048,3,Married,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,42,0,510,178,8,1,Yes
10619,1,Single,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,20,1,999,1990,17,2,Yes
9308,1,Married,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,0,396,976,13,0,No
10505,3,Together,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,54,0,345,1001,14,0,No
8362,4,Married,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,32,0,516,1919,19,3,Yes
2625,2,Single,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,60,1,384,350,12,0,No
4637,4,Single,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,60,1,567,1650,24,1,Yes
9972,4,Together,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,0,237,46,4,2,Yes
4483,1,Single,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,21,1,598,1228,18,0,No
4487,3,Single,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,45,1,681,95,6,1,Yes
4988,4,Married,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,66,0,245,62,6,0,No
8931,1,Together,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,28,0,202,1761,25,1,Yes
5871,3,Together,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,35,0,827,467,13,0,No
2008,1,Married,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,36,0,65,1149,18,1,Yes
3139,2,Single,74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,32,1,341,2052,18,1,Yes
10037,1,Single,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,1,245,1127,15,0,No
